(3.256229877471924, 0.03976671597313011)
(24.259732007980347, 0.30482171917814405)
(45.25683045387268, 0.9935496182120992)
(66.26120781898499, 1.3938600000287371)
(87.26008582115173, 0.9624372043749719)
(108.2607855796814, 0.643612989564127)
(129.25970888137817, 1.5568949602425266)
(150.26246237754822, 1.942315016747867)
(171.25796008110046, 2.633032703135691)
(192.26091074943542, 1.374147523743431)
(213.26062941551208, 1.5170584345289175)
(234.25957775115967, 0.9554867249492697)
