(2.7548024654388428, 0.11486787912448064)
(23.749693632125854, 1.9531241563266006)
(44.753408670425415, 1.2790473636107889)
(65.75586891174316, 12.522227628628713)
(86.75091791152954, 15.421768229517218)
(107.75481510162354, 82.78749002433167)
(128.75554370880127, 156.709750081723)
(149.7540304660797, 5.470996582815242)
(170.7492392063141, 5.675198605151569)
